# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.334231524386615853e-03
-1.460531115571867822e-01,3.444773106445588734e-02,-1.151502393627694930e-02,7.261150410574750136e-02
1.460531115571867822e-01,-3.444773106445588734e-02,1.151502393627694930e-02,nan
