# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.572249201234034555e-02
6.850157020817326976e-03,-3.428877998532185722e-02,2.192851069831309573e-03,8.156633392498180424e-02
-6.850157020817326976e-03,3.428877998532185722e-02,-2.192851069831309573e-03,nan
