# dVx,dVy,dVz,time to request
1.034593932286449247e+00,-1.241457326807399841e+00,1.455418592105353515e+00,1.028741839771728506e-01
7.688251487062340850e-01,-1.377108617724837614e-01,9.557015415712431794e-02,4.477342960554778900e-02
2.432027648139001741e+00,-1.364027288650931702e+00,4.429176422420000314e-01,3.054778799910431650e-02
