# dVx,dVy,dVz,time to request
5.245763345445901560e-02,-2.857765495234183550e-01,-1.370748295154425589e-01,9.895204514926386752e-02
5.739926924766208804e-01,9.108955170536152668e-01,-1.056906285743917984e+00,1.088416907749852058e-02
9.975382576959203051e-01,5.104934080172531807e-01,-1.507141716676138277e+00,9.080014754837414936e-02
