# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.266483689275814395e-02
7.266962608897242770e-02,-5.124137257007227442e-02,4.286230106930431077e-02,8.183628841428507161e-02
-7.266962608897242770e-02,5.124137257007227442e-02,-4.286230106930431077e-02,nan
