# dVx,dVy,dVz,time to request
-9.143897807021567070e-02,7.980225311642539232e-01,-4.010668887617300227e-01,1.124725769422165456e-01
1.817366042999296050e-01,-1.396119042638183316e+00,4.467334725803712714e-01,8.277199445622610008e-02
-1.216758284867934525e-01,7.680843611533132442e-01,-1.727817678096517762e+00,1.402773750121016072e-01
