# dVx,dVy,dVz,time to request
8.542744473093810686e-02,-1.158143647295285517e+00,9.049123582167654112e-01,1.146184227008317791e-01
-3.254465835995142275e-01,5.196105138674338431e-01,3.637797707347806830e-01,9.751404650952280595e-02
-2.879176356391208169e-01,5.750971971996425847e-01,7.684710410869483033e-01,7.725010251745882683e-02
