# dVx,dVy,dVz,time to request
1.021251656134052749e-01,-2.309999847684155588e-02,-1.505233016738616036e-01,8.236369481971715645e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.380251097045656072e-01
9.909839291457861465e-01,2.016816917898028638e+00,2.077050256832783770e+00,3.528250026473898626e-01
