# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.269567299159690861e-02
-2.735590262499483227e-01,-3.500986999192789995e-01,2.381663829943584526e-02,nan
