# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.188133499856804193e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.160395550004773124e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
