# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.834734887501942913e-03
4.772294626954995400e-01,-2.674126663871714271e-01,4.584798626198625104e-01,4.501313371918217454e-01
-5.961246250303727789e-01,1.636366729393211039e-01,-2.336040220012339241e-02,nan
