# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.378905470259059851e-03
1.576737238431967503e-02,4.553225773618794353e-02,-1.353554518857618023e-02,nan
