# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.492299428290398078e+00,1.051454497140799083e-01,1.511192057100898989e+00,3.019189223257804922e-01
-1.559939321640397836e-01,-8.272538778436297480e-03,1.655234286944366473e-01,nan
