# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.626607991266802222e-02
-1.506718314924326840e-01,4.597781419339802556e-02,8.328950303714572484e-03,3.499053722517445619e-01
-5.062627790677920459e-01,-2.579800335672711165e-01,1.340025518411708250e-01,nan
