# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.465115152445201963e-02
-2.352428170752116077e-01,1.326914997857746026e-01,2.295877724971881473e-02,3.495533636394402288e-01
3.099397761533237983e-01,-1.018788340383481178e-01,-8.190303940963385154e-02,nan
