# dVx,dVy,dVz,time to request
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.564229190438581274e-02
2.565242310447184426e-01,-4.479508445405485095e-01,-7.937894793709363017e-03,2.610169941167685415e-01
-1.464586632010638767e-01,2.553454533547534488e-01,3.203540138083632582e-03,nan
